,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
71,abw,2021,4.64064,4.28546,5.03914,4944,16.80074,15.56009,18.1887,17899,6.3959,5.92757,6.91935,6814,6.59583,6.06959,7.18426,7027,23.72415,22.90609,24.64397,25275,29.72207,30.62666,28.70715,31665,5.76419,5.34706,6.23021,6141,23.16097,24.84111,21.27791,24675,15.54483,16.88621,14.04187,16561,9.34136,10.47399,8.07457,9952
72,abw,2022,4.3243,3.99488,4.69177,4603,16.24031,15.04656,17.57918,17287,6.30466,5.85016,6.81642,6711,6.64756,6.12738,7.23098,7076,23.89497,22.89949,25.01345,25435,29.32688,30.28504,28.25623,31217,5.61135,5.20152,6.07099,5973,23.89215,25.64864,21.92614,25432,16.14355,17.60023,14.51378,17184,9.74212,10.90951,8.43482,10370
73,abw,2023,4.04979,3.74389,4.39343,4304,15.71177,14.54513,17.0203,16698,6.2036,5.75367,6.70902,6593,6.58938,6.07737,7.16655,7003,24.02307,22.91685,25.26572,25531,28.94606,29.93508,27.83705,30763,5.45838,5.04758,5.91785,5801,24.73066,26.5309,22.71238,26283,16.85689,18.41174,15.11428,17915,10.24493,11.44509,8.90074,10888
74,abw,2024,3.81156,3.52778,4.13073,4047,15.19067,14.05241,16.47087,16129,6.08889,5.64302,6.59035,6465,6.49482,5.99171,7.06066,6896,24.14647,22.94569,25.50083,25638,28.55703,29.55827,27.43211,30321,5.29022,4.88161,5.74979,5617,25.61007,27.45192,23.53753,27192,17.64318,19.28626,15.79643,18733,10.82532,12.06525,9.43022,11494
75,abw,2025,3.65984,3.38923,3.9647,3881,14.69498,13.58361,15.94505,15583,5.96928,5.52529,6.46746,6330,6.39175,5.89555,6.95077,6778,24.26186,22.98765,25.70139,25728,28.19988,29.18936,27.09115,29904,5.06587,4.66909,5.51288,5372,26.45436,28.35096,24.31766,28053,18.44158,20.16092,16.50256,19556,11.42272,12.72384,9.95688,12113
76,abw,2026,3.6201,3.35121,3.92547,3833,14.22163,13.13759,15.44461,15058,5.83863,5.39828,6.33542,6182,6.2948,5.8027,6.84998,6665,24.34809,23.00237,25.86429,25780,27.89358,28.84249,26.82304,29534,4.76289,4.38811,5.18371,5043,27.24379,29.21306,25.0201,28846,19.23858,21.02656,17.21941,20370,12.03426,13.41731,10.47194,12742
77,abw,2027,3.63046,3.357,3.9414,3837,13.77532,12.71449,14.97572,14559,5.69406,5.25668,6.18816,6018,6.20216,5.71867,6.74834,6555,24.4103,23.0031,25.99996,25799,27.63769,28.53626,26.62059,29210,4.45079,4.10082,4.84615,4704,27.97737,30.03282,25.66143,29569,20.03331,21.88113,17.95192,21173,12.66357,14.14862,10.992,13384
78,abw,2028,3.64495,3.36757,3.9587,3844,13.36039,12.32157,14.53542,14090,5.54138,5.10585,6.03403,5844,6.10747,5.63109,6.64632,6441,24.45738,22.98883,26.11648,25793,27.42246,28.26083,26.47213,28920,4.17405,3.84815,4.5427,4402,28.65609,30.80125,26.23166,30221,20.81148,22.71014,18.66589,21948,13.30634,14.89236,11.51437,14033
79,abw,2029,3.66051,3.38088,3.97713,3851,12.97574,11.95926,14.12673,13651,5.37907,4.94514,5.87043,5659,6.00738,5.53398,6.54342,6320,24.48481,22.96279,26.21017,25759,27.24326,28.01711,26.36625,28661,3.93616,3.63324,4.27917,4141,29.29261,31.53044,26.75545,30817,21.56952,23.52478,19.35255,22692,13.96335,15.6462,12.05708,14690
80,abw,2030,3.6779,3.39509,3.99862,3859,12.61961,11.62724,13.74703,13241,5.15802,4.73842,5.63589,5412,5.89951,5.4325,6.43114,6190,24.50059,22.91551,26.29609,25707,27.09866,27.80996,26.29203,28433,3.78369,3.49373,4.11251,3970,29.88163,32.21479,27.23778,31353,22.29233,24.31623,19.99919,23390,14.62678,16.39794,12.62025,15347
81,abw,2031,3.70034,3.41424,4.02523,3871,12.30547,11.33405,13.41063,12873,4.85891,4.46242,5.31118,5083,5.78328,5.31823,6.30932,6050,24.51057,22.86767,26.37831,25641,26.99021,27.64293,26.25584,28235,3.74622,3.45739,4.07422,3919,30.41143,32.8425,27.64998,31814,22.95913,25.06293,20.56908,24018,15.28697,17.13412,13.18814,15992
82,abw,2032,3.72764,3.43783,4.05704,3887,12.03452,11.08147,13.11778,12549,4.54855,4.17696,4.9709,4743,5.6514,5.1883,6.17572,5893,24.51978,22.81913,26.45275,25568,26.90578,27.49365,26.2376,28056,3.75833,3.46668,4.08983,3919,30.89043,33.41746,28.0141,32211,23.56749,25.76481,21.06795,24575,15.93766,17.85437,13.75912,16619
83,abw,2033,3.76191,3.46623,4.09834,3909,11.80733,10.87243,12.87522,12269,4.271,3.9255,4.66619,4438,5.50765,5.04837,6.03024,5723,24.53662,22.78998,26.52608,25496,26.82514,27.34834,26.23187,27874,3.77442,3.4807,4.11069,3922,31.32326,33.9463,28.34276,32548,24.12376,26.42437,21.51219,25067,16.573,18.55709,14.32157,17221
84,abw,2034,3.80484,3.50489,4.14644,3939,11.63089,10.70878,12.68103,12041,4.03377,3.70989,4.40262,4176,5.35324,4.89814,5.87154,5542,24.55808,22.77089,26.59546,25424,26.74304,27.19192,26.23185,27686,3.79228,3.494,4.13198,3926,31.71474,34.43572,28.62013,32833,24.63246,27.03227,21.90154,25501,17.18505,19.23516,14.85239,17791
85,abw,2035,3.85085,3.54464,4.19987,3971,11.54771,10.6321,12.59338,11908,3.88382,3.57559,4.23722,4005,5.14061,4.69706,5.64409,5301,24.59659,22.77891,26.6704,25364,26.63305,26.98624,26.23049,27464,3.81303,3.51187,4.15629,3932,32.08301,34.90934,28.85956,33084,25.09697,27.59795,22.24436,25880,17.76183,19.88603,15.33865,18316
86,abw,2036,3.89915,3.58762,4.25457,4004,11.58547,10.66416,12.63654,11897,3.84754,3.54193,4.1962,3951,4.84667,4.43015,5.32394,4977,24.656,22.81782,26.75102,25319,26.49359,26.72893,26.2278,27206,3.83878,3.53462,4.18578,3942,32.41925,35.36443,29.06279,33291,25.50614,28.10878,22.54232,26192,18.28823,20.49857,15.7717,18780
87,abw,2037,3.95047,3.63369,4.31195,4039,11.68025,10.74876,12.74319,11942,3.86244,3.55478,4.21352,3949,4.53927,4.14939,4.98419,4641,24.70633,22.86291,26.812,25260,26.35049,26.44338,26.24448,26941,3.86733,3.56029,4.21771,3954,32.72464,35.80106,29.22242,33458,25.86536,28.56671,22.79115,26445,18.76058,21.06625,16.13579,19181
88,abw,2038,3.99532,3.67387,4.36027,4066,11.77864,10.83542,12.85564,11987,3.88134,3.57064,4.23822,3950,4.26554,3.9006,4.68013,4341,24.72167,22.88932,26.81187,25159,26.23097,26.17055,26.30471,26695,3.90197,3.59092,4.25715,3971,33.00416,36.2041,29.35185,33588,26.18283,28.9725,22.99874,26646,19.18266,21.58421,16.4436,19522
89,abw,2039,4.02875,3.70446,4.39914,4080,11.87989,10.92445,12.96899,12031,3.90434,3.58962,4.26378,3954,4.03172,3.69334,4.41817,4083,24.67809,22.86947,26.74168,24992,26.15728,25.93306,26.41386,26490,3.9468,3.63037,4.30608,3997,33.25401,36.58153,29.45941,33677,26.46141,29.34487,23.17372,26798,19.56019,22.0582,16.71249,19809
90,abw,2040,4.05678,3.72922,4.42881,4087,11.98372,11.01823,13.0823,12073,3.92972,3.61192,4.2906,3959,3.88803,3.56724,4.25446,3917,24.50047,22.72533,26.53031,24683,26.1482,25.7694,26.58134,26343,3.99722,3.67709,4.36289,4027,33.48255,36.9254,29.55159,33732,26.71994,29.70341,23.31342,26919,19.90074,22.49074,16.9413,20049
91,abw,2041,4.07709,3.74787,4.45304,4085,12.08655,11.11257,13.19666,12110,3.95832,3.63929,4.32264,3966,3.85951,3.54194,4.2243,3867,24.14216,22.40485,26.12609,24189,26.23011,25.71279,26.81874,26281,4.05114,3.72541,4.42098,4059,33.68465,37.22972,29.64064,33750,26.95371,30.04849,23.42177,27006,20.19083,22.87287,17.13021,20230
92,abw,2042,4.08372,3.7549,4.45916,4068,12.1819,11.20443,13.30008,12135,3.99237,3.67204,4.35811,3977,3.88395,3.5647,4.24846,3869,23.68318,21.99269,25.61115,23592,26.38458,25.74006,27.12047,26283,4.10581,3.77749,4.48281,4090,33.86739,37.50377,29.722,33737,27.16358,30.37248,23.50412,27059,20.43769,23.20164,17.28408,20359
93,abw,2043,4.08343,3.75578,4.45944,4043,12.27351,11.29008,13.39994,12152,4.03495,3.7103,4.40537,3995,3.91173,3.59092,4.27777,3873,23.18756,21.54173,25.06758,22958,26.58216,25.82051,27.44869,26319,4.15514,3.824,4.53513,4114,34.04404,37.75676,29.80601,33707,27.35279,30.67725,23.5602,27082,20.64842,23.49352,17.40522,20444
94,abw,2044,4.07863,3.75181,4.45131,4013,12.35784,11.36797,13.48664,12159,4.08472,3.75753,4.46001,4019,3.94345,3.6202,4.31207,3880,22.67992,21.07652,24.51266,22315,26.80225,25.94415,27.78261,26371,4.19449,3.85863,4.57532,4127,34.21756,37.99687,29.91472,33667,27.52691,30.96628,23.60978,27084,20.83829,23.76211,17.50718,20503
95,abw,2045,4.06257,3.73764,4.43292,3971,12.43018,11.43955,13.56144,12150,4.14135,3.81062,4.51829,4048,3.97868,3.65505,4.34754,3889,22.183,20.61654,23.96839,21683,27.02003,26.08086,28.08826,26411,4.22626,3.89129,4.61023,4131,34.38913,38.21185,30.03875,33614,27.68297,31.22443,23.65316,27059,21.0116,24.01998,17.58718,20538
96,abw,2046,4.03527,3.71503,4.40224,3917,12.48905,11.49723,13.61874,12123,4.20114,3.86788,4.58071,4078,4.0157,3.69181,4.38682,3898,21.71136,20.18498,23.44996,21075,27.21363,26.21222,28.35456,26416,4.25265,3.91432,4.63579,4128,34.57128,38.41763,30.19213,33558,27.82042,31.44615,23.69233,27005,21.16536,24.26377,17.63539,20545
97,abw,2047,4.00004,3.68522,4.36046,3855,12.52931,11.54116,13.6536,12075,4.2636,3.927,4.64657,4109,4.05919,3.73396,4.43143,3912,21.263,19.77148,22.95784,20492,27.38083,26.31517,28.59361,26388,4.26567,3.92895,4.64657,4111,34.76975,38.64602,30.37017,33509,27.95256,31.65971,23.7452,26939,21.30969,24.51156,17.67694,20537
98,abw,2048,3.95588,3.64444,4.30967,3784,12.54404,11.56039,13.66143,11999,4.31865,3.98058,4.70268,4131,4.11061,3.78204,4.48384,3932,20.84052,19.39181,22.48844,19935,27.53646,26.41139,28.81451,26340,4.26951,3.93537,4.64909,4084,34.97047,38.86028,30.554,33451,28.08531,31.84856,23.81261,26865,21.44268,24.73463,17.70761,20511
99,abw,2049,3.90203,3.59762,4.24733,3704,12.53305,11.55798,13.64137,11897,4.36344,4.02379,4.74874,4142,4.16961,3.83944,4.54637,3958,20.44035,19.02478,22.04609,19403,27.67869,26.50743,29.00956,26274,4.26758,3.93657,4.64531,4051,35.18041,39.07631,30.76335,33395,28.22228,32.02577,23.91006,26790,21.56545,24.94549,17.73356,20471
100,abw,2050,3.84244,3.54465,4.17969,3619,12.50199,11.53562,13.59643,11775,4.40516,4.06446,4.79102,4149,4.23528,3.90252,4.61215,3989,20.06477,18.6829,21.6275,18898,27.80167,26.5759,29.18987,26185,4.25439,3.92651,4.62573,4007,35.40054,39.30306,30.98084,33342,28.3697,32.19177,24.03885,26720,21.68392,25.13845,17.76932,20423
101,abw,2051,3.77645,3.48584,4.105,3528,12.44474,11.49237,13.52368,11626,4.43583,4.09707,4.82109,4144,4.30203,3.96595,4.68198,4019,19.7097,18.37126,21.22739,18413,27.92306,26.64609,29.36441,26086,4.23245,3.90947,4.5976,3954,35.62154,39.53441,31.20026,33278,28.5332,32.36504,24.20352,26656,21.79167,25.31268,17.81569,20358
102,abw,2052,3.70554,3.42441,4.02279,3433,12.36116,11.42555,13.41696,11452,4.45356,4.11662,4.83378,4126,4.37261,4.03518,4.75107,4051,19.38259,18.07688,20.86062,17957,28.04577,26.72136,29.54029,25983,4.20206,3.88452,4.56039,3893,35.84111,39.75121,31.43796,33205,28.7193,32.54815,24.40554,26607,21.89972,25.46724,17.87856,20289
103,abw,2053,3.63274,3.36033,3.93954,3337,12.25465,11.33673,13.29074,11257,4.46227,4.12899,4.83994,4099,4.43506,4.0961,4.81448,4074,19.08795,17.81281,20.52635,17534,28.1747,26.81273,29.7109,25881,4.15964,3.84742,4.51126,3821,36.04873,39.94985,31.66447,33114,28.92041,32.74622,24.61866,26566,22.01853,25.62479,17.96403,20226
104,abw,2054,3.55809,3.29356,3.85548,3240,12.13046,11.23171,13.14316,11046,4.46519,4.13407,4.83743,4066,4.48495,4.14859,4.86542,4084,18.83044,17.58431,20.22904,17147,28.31979,26.93162,29.88525,25788,4.10718,3.80409,4.45025,3740,36.23765,40.10999,31.88646,32998,29.13464,32.94801,24.85189,26530,22.14803,25.77151,18.07622,20168
105,abw,2055,3.48224,3.22756,3.76786,3143,11.98564,11.10995,12.96775,10818,4.45501,4.12877,4.82089,4021,4.52924,4.19374,4.90551,4088,18.60777,17.39741,19.96756,16795,28.48169,27.07591,30.06299,25707,4.04839,3.75362,4.379,3654,36.39567,40.22509,32.10323,32850,29.36582,33.16008,25.11282,26505,22.29387,25.91273,18.23759,20122
106,abw,2056,3.41363,3.16661,3.69011,3054,11.83368,10.97729,12.79221,10587,4.43637,4.1149,4.79619,3969,4.5638,4.2292,4.94067,4083,18.42285,17.247,19.74373,16482,28.65255,27.24848,30.22903,25634,3.98368,3.69579,4.30591,3564,36.52378,40.3065,32.29909,32676,29.60599,33.39542,25.37363,26487,22.46577,26.07582,18.43395,20099
107,abw,2057,3.35848,3.11732,3.6276,2978,11.68026,10.84646,12.61068,10357,4.40843,4.09442,4.75884,3909,4.58549,4.2505,4.95931,4066,18.28219,17.13883,19.56517,16211,28.81889,27.42939,30.3692,25554,3.91334,3.63473,4.22424,3470,36.63317,40.33696,32.5028,32483,29.83726,33.60629,25.63423,26457,22.65453,26.2449,18.65111,20088
108,abw,2058,3.31816,3.08423,3.57864,2916,11.52253,10.7149,12.42184,10126,4.36504,4.06048,4.70418,3836,4.59718,4.26782,4.96392,4040,18.17706,17.06263,19.4228,15974,28.94515,27.58963,30.45455,25437,3.83933,3.57019,4.13901,3374,36.76036,40.37797,32.7417,32305,30.05803,33.80346,25.89707,26415,22.85958,26.43197,18.88889,20089
109,abw,2059,3.2904,3.06085,3.54546,2866,11.36254,10.57443,12.23585,9897,4.31104,4.01204,4.64085,3755,4.6015,4.27602,4.96074,4008,18.10636,17.02337,19.31466,15771,28.99819,27.68724,30.45512,25258,3.76111,3.50154,4.04953,3276,36.92912,40.43895,33.04091,32166,30.25993,33.95947,26.15839,26357,23.08213,26.6226,19.15713,20105
110,abw,2060,3.27677,3.05221,3.52556,2829,11.21214,10.44802,12.05625,9680,4.25204,3.96236,4.57298,3671,4.59258,4.27529,4.94409,3965,18.14212,17.08134,19.31735,15663,28.88863,27.63074,30.2798,24941,3.68333,3.43346,3.95771,3180,37.16685,40.57342,33.40007,32088,30.42914,34.07233,26.39777,26271,23.31963,26.83077,19.43454,20133
111,abw,2061,3.27522,3.05398,3.51969,2803,11.07359,10.33055,11.89463,9477,4.18546,3.90428,4.49615,3582,4.56989,4.25821,4.91674,3911,18.30175,17.25543,19.4579,15663,28.56325,27.36561,29.89153,24445,3.61291,3.37229,3.87879,3092,37.49153,40.79466,33.84657,32086,30.56016,34.13022,26.62026,26154,23.56103,27.04285,19.71616,20164
112,abw,2062,3.28277,3.06655,3.52116,2785,10.94687,10.22707,11.74299,9287,4.10906,3.83768,4.41074,3486,4.53694,4.23112,4.8766,3849,18.50136,17.46628,19.64516,15696,28.11863,26.97842,29.3711,23855,3.55505,3.32284,3.81108,3016,37.8962,41.09937,34.36911,32150,30.68001,34.15692,26.85103,26028,23.80094,27.25045,20.00198,20192
113,abw,2063,3.3019,3.08796,3.53711,2777,10.84385,10.14259,11.61479,9120,4.03077,3.76913,4.31841,3390,4.49211,4.19372,4.82265,3778,18.69612,17.66496,19.82227,15724,27.62446,26.54285,28.81606,23233,3.51117,3.2855,3.75927,2953,38.34822,41.46042,34.93173,32252,30.80865,34.18328,27.10367,25911,24.01936,27.43063,20.27408,20201
114,abw,2064,3.33006,3.11834,3.56469,2777,10.76122,10.07268,11.51864,8974,3.94882,3.69385,4.22836,3293,4.43448,4.14555,4.75376,3698,18.87351,17.85477,19.98793,15739,27.10812,26.07709,28.23349,22606,3.48235,3.2605,3.72558,2904,38.82507,41.84991,35.51623,32377,30.9706,34.23521,27.39888,25827,24.21215,27.58123,20.52842,20191
115,abw,2065,3.36659,3.15553,3.59738,2784,10.69835,10.02917,11.43262,8847,3.8648,3.62319,4.13154,3196,4.36907,4.08853,4.67583,3613,19.03501,18.03028,20.1362,15741,26.58806,25.61235,27.66006,21987,3.46696,3.25045,3.7037,2867,39.30709,42.24892,36.10035,32505,31.20624,34.3682,27.75626,25806,24.37632,27.68903,20.7615,20158
116,abw,2066,3.40585,3.19753,3.63571,2793,10.65898,10.00631,11.37372,8741,3.78997,3.55749,4.0462,3108,4.29603,4.02496,4.59436,3523,19.18152,18.18713,20.26414,15730,26.08833,25.15485,27.10469,21394,3.46316,3.25129,3.69181,2840,39.77636,42.63376,36.67075,32619,31.53184,34.59084,28.20611,25858,24.5043,27.74233,20.98312,20095
117,abw,2067,3.44993,3.24423,3.67632,2806,10.64855,10.01109,11.3473,8661,3.72902,3.50376,3.97412,3033,4.2159,3.95442,4.50298,3429,19.30042,18.31867,20.36609,15698,25.61136,24.72454,26.57116,20831,3.4696,3.2631,3.69686,2822,40.22622,42.99601,37.2176,32718,31.92721,34.88191,28.71483,25968,24.61179,27.75405,21.19532,20018
118,abw,2068,3.49427,3.28872,3.7173,2819,10.66501,10.03524,11.34836,8604,3.68144,3.46256,3.91893,2970,4.13139,3.87931,4.40492,3333,19.38643,18.42256,20.43222,15640,25.15649,24.31654,26.07279,20295,3.48931,3.28396,3.71213,2815,40.66192,43.3535,37.7417,32804,32.37062,35.23766,29.26016,26115,24.72885,27.76958,21.43005,19950
119,abw,2069,3.5401,3.33365,3.76116,2833,10.70902,10.08508,11.37979,8570,3.65006,3.437,3.87829,2921,4.04244,3.79993,4.30516,3235,19.45243,18.50695,20.47424,15567,24.71822,23.91242,25.5915,19781,3.51886,3.31443,3.74034,2816,41.0829,43.70283,38.25711,32877,32.84433,35.63188,29.8368,26284,24.88441,27.8157,21.71842,19914
120,abw,2070,3.58488,3.38346,3.80503,2846,10.77101,10.16008,11.43606,8551,3.63275,3.42469,3.85744,2884,3.95269,3.71817,4.20597,3138,19.49514,18.56658,20.4979,15477,24.29556,23.52898,25.12579,19288,3.55339,3.35193,3.77358,2821,41.4856,44.02862,38.73952,32935,33.31192,36.01504,30.39046,26446,25.10045,27.92627,22.04665,19927
121,abw,2071,3.62888,3.42422,3.84686,2858,10.85237,10.24085,11.50365,8547,3.62761,3.42177,3.84686,2857,3.87267,3.64696,4.11862,3050,19.5043,18.59702,20.48495,15361,23.90264,23.17163,24.69064,18825,3.59587,3.39485,3.80993,2832,41.87437,44.35089,39.21005,32979,33.76335,36.39368,30.93322,26591,25.406,28.14519,22.45851,20009
122,abw,2072,3.66459,3.46522,3.87896,2863,10.93874,10.3364,11.58639,8546,3.63387,3.43065,3.85239,2839,3.80667,3.58625,4.04368,2974,19.47623,18.58822,20.43625,15216,23.52994,22.83393,24.28067,18383,3.64027,3.44053,3.85504,2844,42.24842,44.66015,39.65833,33007,34.19732,36.75657,31.44611,26717,25.78271,28.43559,22.931,20143
123,abw,2073,3.69032,3.49159,3.901,2860,11.03097,10.4324,11.6709,8549,3.65419,3.45421,3.8689,2832,3.75742,3.54393,3.98662,2912,19.41548,18.54206,20.35318,15047,23.19355,22.5271,23.90903,17975,3.68645,3.4866,3.901,2857,42.60645,44.9595,40.08294,33020,34.61806,37.11402,31.94381,26829,26.20774,28.79003,23.4408,20311
124,abw,2074,3.70587,3.50793,3.91798,2849,11.12412,10.53135,11.75932,8552,3.68506,3.48782,3.89642,2833,3.72538,3.51296,3.95031,2864,19.31632,18.46506,20.2285,14850,22.89732,22.25966,23.5833,17603,3.73319,3.53559,3.94492,2870,42.93686,45.22846,40.48395,33009,35.02302,37.45316,32.42435,26925,26.66172,29.17243,23.97672,20497
125,abw,2075,3.71497,3.51896,3.92466,2833,11.22228,10.62793,11.85539,8558,3.72415,3.52404,3.93551,2840,3.70579,3.49867,3.93008,2826,19.18724,18.36357,20.07654,14632,22.63995,22.02968,23.29009,17265,3.78316,3.58493,3.99522,2885,43.24735,45.48268,40.85876,32980,35.42008,37.79272,32.88459,27011,27.1168,29.56742,24.49788,20679
126,abw,2076,3.71629,3.5248,3.92355,2811,11.3128,10.728,11.94291,8557,3.76653,3.57088,3.97824,2849,3.70042,3.49665,3.91808,2799,19.03755,18.23581,19.89391,14400,22.43258,21.8502,23.05189,16968,3.82998,3.63231,4.04112,2897,43.5193,45.69959,41.1932,32918,35.7972,38.11754,33.32422,27077,27.55156,29.94676,24.9959,20840
127,abw,2077,3.71397,3.52586,3.91736,2786,11.39654,10.81521,12.01928,8549,3.81395,3.61626,4.02479,2861,3.70864,3.51036,3.92287,2782,18.86315,18.0839,19.69697,14150,22.27318,21.71049,22.87052,16708,3.86861,3.67309,4.07713,2902,43.76383,45.88779,41.4876,32829,36.16258,38.42796,33.73829,27127,27.97211,30.30945,25.47107,20983
128,abw,2078,3.70893,3.52144,3.90861,2759,11.47228,10.89013,12.09227,8534,3.86487,3.66741,4.07517,2875,3.73044,3.53186,3.94193,2775,18.67909,17.91477,19.48755,13895,22.15411,21.61866,22.72715,16480,3.89848,3.70129,4.10849,2900,43.96542,46.04718,41.7511,32705,36.5032,38.72801,34.13652,27154,28.37151,30.66597,25.93066,21105
129,abw,2079,3.69708,3.51113,3.8949,2727,11.5332,10.95418,12.14639,8507,3.91806,3.72153,4.12714,2890,3.7608,3.5611,3.97325,2774,18.48538,17.74499,19.27866,13635,22.08891,21.57435,22.63354,16293,3.91806,3.72153,4.12435,2890,44.13443,46.16538,41.97096,32554,36.82976,39.00899,34.50852,27166,28.76452,31.01625,26.36895,21217
130,abw,2080,3.67853,3.49569,3.87273,2690,11.57712,11.00464,12.18797,8466,3.96844,3.77173,4.18018,2902,3.80297,3.60186,4.01659,2781,18.29283,17.56868,19.06186,13377,22.1341,21.63504,22.66663,16186,3.93015,3.73723,4.13505,2874,44.19708,46.19509,42.0726,32320,37.12856,39.27007,34.85178,27151,29.14519,31.36032,26.7904,21313
131,abw,2081,3.65823,3.47996,3.84747,2652,11.60924,11.04265,12.2135,8416,4.01826,3.82019,4.23136,2913,3.85135,3.64874,4.06643,2792,18.09667,17.38909,18.84491,13119,22.33012,21.8308,22.85731,16188,3.93274,3.7425,4.13468,2851,44.11262,46.08873,42.01786,31979,37.39482,39.4985,35.16465,27109,29.50865,31.69203,27.19388,21392
132,abw,2082,3.63459,3.46049,3.82211,2612,11.62597,11.06275,12.22904,8355,4.06039,3.86061,4.27228,2918,3.90176,3.7011,4.11458,2804,17.91414,17.22404,18.64893,12874,22.58262,22.08765,23.11045,16229,3.93098,3.74165,4.13465,2825,43.9769,45.93257,41.90274,31604,37.63028,39.69829,35.43698,27043,29.86155,32.01492,27.5777,21460
133,abw,2083,3.60412,3.43275,3.78575,2567,11.62389,11.06503,12.21911,8279,4.09272,3.89391,4.30344,2915,3.95513,3.75201,4.1704,2817,17.74542,17.06825,18.46603,12639,22.82938,22.32925,23.35946,16260,3.92705,3.73837,4.12991,2797,43.84898,45.79092,41.79657,31231,37.82994,39.86684,35.6769,26944,30.19488,32.32461,27.94054,21506
134,abw,2084,3.56935,3.39954,3.75201,2519,11.605,11.04989,12.1984,8190,4.11772,3.92022,4.32969,2906,4.01145,3.80451,4.23049,2831,17.5903,16.92609,18.2903,12414,23.06548,22.56261,23.59446,16278,3.91793,3.73013,4.1167,2765,43.73344,45.65691,41.69511,30864,37.99045,39.99008,35.87163,26811,30.50458,32.60696,28.27717,21528
135,abw,2085,3.53803,3.3681,3.71493,2474,11.57366,11.02211,12.16037,8093,4.13294,3.93547,4.34488,2890,4.07002,3.86316,4.28895,2846,17.44988,16.79878,18.14489,12202,23.28891,22.79238,23.81737,16285,3.9027,3.71854,4.10056,2729,43.61468,45.52635,41.5943,30498,38.03163,40.00834,35.94242,26594,30.77968,32.85774,28.58026,21523
136,abw,2086,3.50214,3.33605,3.67774,2426,11.52991,10.97975,12.10861,7987,4.1402,3.93979,4.34912,2868,4.12288,3.91452,4.34318,2856,17.3389,16.69428,18.02032,12011,23.49723,22.9929,24.03006,16277,3.88757,3.70391,4.08175,2693,43.51686,45.41855,41.50377,30145,37.93452,39.89778,35.85348,26278,31.03274,33.08809,28.85449,21497
