,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
577,aia,2074,3.47783,3.3344,3.64654,422,10.92797,10.45207,11.4654,1326,3.77452,3.60693,3.96879,458,3.83221,3.68708,4.00271,465,18.49349,17.69798,19.33514,2244,22.07846,21.12857,23.11737,2679,3.67562,3.51074,3.85007,446,44.71732,47.16255,42.18114,5426,37.06115,39.59602,34.41316,4497,28.0534,30.5226,25.4749,3404
578,aia,2075,3.45888,3.31823,3.62517,416,10.92542,10.45646,11.45691,1314,3.79147,3.62577,3.98427,456,3.84136,3.67433,4.01847,462,18.33375,17.56232,19.16895,2205,22.15016,21.22046,23.15321,2664,3.67506,3.51246,3.84747,442,44.77426,47.19974,42.28796,5385,37.72346,40.23956,35.12312,4537,28.61894,31.12658,26.02599,3442
579,aia,2076,3.43902,3.30065,3.60159,410,10.92099,10.45752,11.44236,1302,3.80809,3.64379,3.99793,454,3.85841,3.67647,4.04963,460,18.1597,17.40196,19.00741,2165,22.22781,21.30719,23.1949,2650,3.67388,3.51307,3.84284,438,44.84147,47.2549,42.39187,5346,38.19829,40.71895,35.63674,4554,29.23167,31.76471,26.64139,3485
580,aia,2077,3.41909,3.28166,3.56398,404,10.90894,10.45515,11.38734,1289,3.82532,3.66095,3.99861,452,3.89303,3.71042,4.08554,460,18.01794,17.26583,18.863,2129,22.34259,21.43799,23.33102,2640,3.66452,3.51253,3.82476,433,44.87136,47.22955,42.40264,5302,38.56635,41.06201,35.95271,4557,29.87475,32.38786,27.2427,3530
581,aia,2078,3.39026,3.26232,3.54262,397,10.87959,10.41944,11.38197,1274,3.83433,3.66178,4.01613,449,3.92827,3.74501,4.12136,460,17.89069,17.14381,18.69519,2095,22.4936,21.60453,23.44791,2634,3.655,3.49534,3.82322,428,44.85056,47.15379,42.47632,5252,38.87276,41.37816,36.28551,4552,30.52946,33.05593,27.92003,3575
582,aia,2079,3.36924,3.22526,3.52088,391,10.84877,10.39812,11.34112,1259,3.84317,3.67882,4.01628,446,3.93796,3.77961,4.12243,457,17.74235,16.99983,18.52442,2059,22.63679,21.78733,23.54919,2627,3.63636,3.49404,3.80396,422,44.86859,47.1191,42.55131,5207,39.02628,41.52528,36.44728,4529,31.20207,33.71409,28.60934,3621
583,aia,2080,3.34029,3.20556,3.49938,384,10.80376,10.346,11.30155,1242,3.84482,3.68046,4.01714,442,3.9492,3.79919,4.12426,454,17.63222,16.92673,18.37172,2027,22.79923,21.96404,23.67434,2621,3.61865,3.45997,3.78504,416,44.86778,47.06581,42.58168,5158,39.10056,41.57056,36.52919,4495,31.88065,34.36228,29.28049,3665
584,aia,2081,3.31841,3.18548,3.47622,378,10.7541,10.30998,11.2572,1225,3.84514,3.68214,4.01657,438,3.97682,3.81915,4.14265,453,17.51383,16.81795,18.24568,1995,22.87771,22.05857,23.7572,2606,3.59055,3.44237,3.76441,409,44.91265,47.09711,42.68732,5116,39.1625,41.61672,36.63545,4461,32.36766,34.85186,29.79107,3687
585,aia,2082,3.30644,3.16499,3.45455,373,10.70827,10.27326,11.18182,1208,3.82945,3.68385,4,432,3.98901,3.82221,4.16364,450,17.41867,16.70702,18.16364,1965,22.9235,22.10308,23.8,2586,3.57238,3.42442,3.72727,403,45.00488,47.18091,42.72727,5077,39.22525,41.66378,36.67273,4425,32.76305,35.28191,30.10909,3696
586,aia,2083,3.29424,3.14575,3.45017,368,10.65258,10.2237,11.13966,1190,3.81345,3.67005,3.98238,426,4.00143,3.84481,4.18425,447,17.33059,16.62006,18.09506,1936,23.01495,22.19504,23.87594,2571,3.54489,3.4079,3.7071,396,45.04521,47.1863,42.83355,5032,39.23552,41.61132,36.75904,4383,33.10357,35.63439,30.46431,3698
587,aia,2084,3.27187,3.14099,3.42783,362,10.59291,10.18175,11.08023,1172,3.7961,3.65273,3.96517,420,4.01302,3.84683,4.18751,444,17.27223,16.56961,18.02853,1911,23.05676,22.23399,23.9207,2551,3.52495,3.38804,3.68723,390,45.10123,47.2384,42.91273,4990,39.23536,41.57403,36.81675,4341,33.25199,35.78613,30.62813,3679
588,aia,2085,3.25908,3.11832,3.40633,357,10.54409,10.12117,11.00505,1155,3.77944,3.63507,3.94909,414,4.0168,3.8489,4.1924,440,17.22658,16.55381,17.94872,1887,23.09659,22.2737,23.97529,2530,3.50557,3.36778,3.64964,384,45.14333,47.2737,42.9534,4945,39.20029,41.50036,36.83324,4294,33.28464,35.79829,30.67565,3646
589,aia,2086,3.24574,3.11431,3.38374,352,10.48409,10.08101,10.94518,1137,3.7621,3.61836,3.93195,408,4.02029,3.85239,4.1966,436,17.19686,16.52565,17.9206,1865,23.12586,22.30423,24.00756,2508,3.47626,3.34833,3.62949,377,45.21899,47.30873,43.06238,4904,39.25311,41.49415,36.91871,4257,33.33333,35.82358,30.73724,3615
590,aia,2087,3.24143,3.10966,3.3798,348,10.43219,10.02,10.88409,1120,3.7351,3.58247,3.89536,401,4.00522,3.85525,4.18178,430,17.17586,16.47572,17.91102,1844,23.10917,22.29496,23.9832,2481,3.45566,3.32788,3.60894,371,45.32414,47.4268,43.13538,4866,39.33495,41.60757,36.96773,4223,33.3737,35.87925,30.76189,3583
591,aia,2088,3.22763,3.10434,3.35713,343,10.37922,9.97428,10.82385,1103,3.70754,3.56356,3.87806,394,3.98984,3.82072,4.16747,424,17.19206,16.49522,17.92398,1827,23.08271,22.26304,23.96296,2453,3.44406,3.30639,3.58866,366,45.40322,47.50184,43.23751,4825,39.34318,41.60544,37.0056,4181,33.34902,35.81925,30.79298,3544
592,aia,2089,3.23255,3.11688,3.37363,340,10.34417,9.96289,10.80343,1088,3.68891,3.5436,3.86115,388,3.97414,3.80334,4.15367,418,17.20859,16.53061,17.96022,1810,23.02719,22.17069,23.92746,2422,3.4227,3.30241,3.56864,360,45.48393,47.60668,43.27223,4784,39.35159,41.63265,36.97348,4139,33.2953,35.75139,30.73323,3502
593,aia,2090,3.24719,3.11211,3.38916,338,10.3276,9.91751,10.77833,1075,3.6699,3.52456,3.84236,382,3.95811,3.80577,4.13793,412,17.24469,16.57293,17.99015,1795,22.93208,22.08474,23.84236,2387,3.41051,3.28084,3.5468,355,45.57594,47.71279,43.38916,4744,39.36017,41.67604,36.98522,4097,33.21164,35.67679,30.6798,3457
594,aia,2091,3.24492,3.10959,3.38713,334,10.31769,9.89761,10.75912,1062,3.66268,3.50777,3.82546,377,3.94443,3.79219,4.12433,406,17.28359,16.62874,18.0514,1779,22.81162,21.97573,23.68998,2348,3.41008,3.28024,3.54652,351,45.6621,47.80053,43.4748,4700,39.36656,41.67615,36.97948,4052,33.19732,35.62761,30.66348,3417
595,aia,2092,3.25083,3.12261,3.4052,331,10.29267,9.88506,10.75962,1048,3.64368,3.50575,3.80818,371,3.9285,3.77395,4.09027,400,17.34433,16.62835,18.09389,1766,22.68709,21.85824,23.57445,2310,3.39815,3.2567,3.54624,346,45.80632,47.95019,43.58251,4664,39.41269,41.7433,36.99375,4013,33.2253,35.68966,30.66694,3383
596,aia,2093,3.26486,3.13528,3.42159,329,10.29076,9.87033,10.75356,1037,3.63203,3.48365,3.78819,366,3.89997,3.73524,4.07332,393,17.4159,16.7215,18.16701,1755,22.53647,21.69537,23.42159,2271,3.39387,3.2514,3.54379,342,45.90652,48.03561,43.70672,4626,39.42642,41.76505,37.00611,3973,33.15471,35.62996,30.57026,3341
597,aia,2094,3.28017,3.14945,3.43904,327,10.2919,9.89828,10.77018,1026,3.61119,3.482,3.76853,360,3.89207,3.71674,4.07743,388,17.4842,16.8036,18.24547,1743,22.38941,21.55712,23.27018,2232,3.40054,3.26682,3.5626,339,46.00261,48.16119,43.78089,4586,39.4523,41.82316,37.00577,3933,33.09259,35.62207,30.47776,3299
598,aia,2095,3.30562,3.16143,3.45761,326,10.32245,9.87947,10.78942,1018,3.59968,3.45781,3.74922,355,3.86331,3.71468,4.04082,381,17.54208,16.83462,18.28786,1730,22.23687,21.37917,23.16184,2193,3.41716,3.26023,3.58259,337,46.08599,48.25133,43.8242,4545,39.48489,41.84944,36.99229,3894,33.0359,35.56609,30.36867,3258
599,aia,2096,3.32274,3.19808,3.47515,324,10.34766,9.93404,10.80455,1009,3.59963,3.45793,3.74895,351,3.84576,3.69778,4.00168,375,17.58794,16.90985,18.36563,1715,22.09004,21.22726,23.04128,2154,3.42529,3.27803,3.58045,334,46.19013,48.35099,43.93429,4504,39.54466,41.91485,37.06824,3856,32.99149,35.51869,30.34962,3217
600,aia,2097,3.34129,3.21797,3.49233,322,10.3663,9.9575,10.83901,999,3.59033,3.4406,3.74787,346,3.82899,3.68346,4.00341,369,17.65072,16.93989,18.44123,1701,21.96742,21.12933,22.87053,2117,3.43468,3.29893,3.59881,331,46.2177,48.43149,43.9523,4454,39.55588,41.95507,37.07411,3812,32.90443,35.45841,30.2598,3171
601,aia,2098,3.35993,3.2377,3.50991,320,10.40529,10,10.87425,991,3.59093,3.44262,3.74677,342,3.81142,3.64754,3.98363,363,17.73415,16.9877,18.54005,1689,21.86056,21.02459,22.76055,2082,3.45443,3.31967,3.61757,329,46.22008,48.42213,43.99225,4402,39.55271,41.94672,37.10164,3767,32.81184,35.36885,30.18949,3125
602,aia,2099,3.37651,3.25389,3.52711,318,10.44808,10.05181,10.92968,984,3.59949,3.46114,3.7666,339,3.81185,3.64767,3.98432,359,17.74262,17.05699,18.5282,1671,21.73498,20.91192,22.62138,2047,3.47207,3.33679,3.63597,327,46.31557,48.47668,44.06706,4362,39.6581,42.03109,37.18702,3735,32.84137,35.37824,30.19813,3093
603,aia,2100,3.38382,3.25016,3.52423,315,10.50596,10.065,10.96916,978,3.62015,3.45984,3.78855,337,3.80277,3.64856,3.96476,354,17.75701,17.06857,18.5022,1653,21.62423,20.80101,22.53304,2013,3.50199,3.355,3.65639,326,46.35299,48.50073,44.11894,4315,39.71426,42.06333,37.26872,3697,32.83919,35.35332,30.19824,3057
604,alb,1950,14.96533,14.72352,15.19608,186745,39.04144,37.8911,40.13859,487179,11.53599,11.05606,11.99383,143952,9.76543,9.2165,10.2889,121858,26.99834,26.64871,27.33175,336899,15.30447,16.18745,14.46245,190977,12.54012,12.11153,12.94868,156482,8.89032,10.05657,7.77832,110938,6.00064,6.85619,5.18492,74879,3.71479,4.29296,3.16359,46355
605,alb,1951,15.14965,15.01491,15.27946,193365,39.01781,38.00571,39.99182,498010,11.47986,10.9994,11.94217,146525,9.85297,9.33187,10.35454,125760,27.046,26.56263,27.51142,345206,15.34325,16.16765,14.54999,195836,12.3883,11.99141,12.77019,158120,8.74013,9.93229,7.59269,111556,6.00149,6.88179,5.15429,76601,3.70842,4.30885,3.13036,47333
606,alb,1952,15.40944,15.31066,15.50512,201611,39.06081,38.1457,39.94788,511056,11.33511,10.86664,11.78929,148304,9.93526,9.43295,10.42256,129989,27.05578,26.48328,27.61102,353987,15.34142,16.10706,14.59923,200721,12.31626,11.9684,12.65347,161141,8.60665,9.83131,7.41946,112606,6.01257,6.92188,5.13103,78666,3.73628,4.36687,3.1252,48884
607,alb,1953,15.66716,15.55483,15.77682,210500,39.16908,38.32194,39.99629,526266,11.15271,10.70994,11.58507,149845,9.97079,9.48385,10.44644,133965,27.05297,26.41843,27.67288,363477,15.28847,15.99999,14.59391,205412,12.34922,12.05716,12.6344,165921,8.51869,9.77595,7.29092,114455,6.02274,6.96265,5.10501,80920,3.79532,4.45879,3.14757,50993
608,alb,1954,15.85367,15.71158,15.99333,218953,39.31316,38.51891,40.09395,542949,10.98656,10.58068,11.38564,151734,9.94297,9.47124,10.40647,137321,27.06499,26.37859,27.73963,373791,15.19144,15.85678,14.5375,209807,12.47293,12.22666,12.71498,172262,8.48737,9.77449,7.22274,117218,6.03119,7.00198,5.07746,83296,3.87818,4.57494,3.19379,53561
609,alb,1955,15.92466,15.77485,16.07271,225947,39.43299,38.69508,40.16217,559495,10.88459,10.51855,11.24622,154436,9.87469,9.42053,10.32355,140107,27.12394,26.38557,27.85398,384848,15.09117,15.71842,14.4715,214121,12.62374,12.40167,12.84323,179112,8.47715,9.78054,7.18894,120278,6.02298,7.01563,5.04203,85457,3.94488,4.66532,3.23284,55972
610,alb,1956,16.12148,15.98595,16.2555,234861,39.5784,38.91067,40.23927,576586,10.77738,10.44367,11.10774,157007,9.82153,9.39062,10.24798,143082,27.20425,26.42838,27.9722,396317,15.03048,15.62018,14.44678,218967,12.67953,12.48105,12.87602,184718,8.36548,9.65002,7.0939,121870,5.92269,6.90564,4.94955,86283,3.89739,4.6097,3.19234,56778
611,alb,1957,16.54161,16.41067,16.67118,247786,39.80664,39.20279,40.40373,596286,10.57781,10.27161,10.88039,158451,9.77706,9.37833,10.17122,146456,27.25254,26.46124,28.03505,408231,14.97574,15.52639,14.43151,224330,12.68722,12.52051,12.85216,190049,8.18789,9.43164,6.95875,122651,5.77207,6.72509,4.83046,86463,3.78763,4.47256,3.11105,56737
612,alb,1958,17.00782,16.8657,17.14809,262597,40.11048,39.55528,40.65861,619297,10.34626,10.07423,10.61489,159744,9.68699,9.32294,10.04632,149565,27.26237,26.46454,28.04997,420925,14.88778,15.40211,14.37986,229864,12.7564,12.61534,12.89562,196956,8.05245,9.25501,6.86523,124328,5.65908,6.58259,4.7473,87375,3.71735,4.37983,3.06333,57395
613,alb,1959,17.45242,17.30861,17.59419,278368,40.55063,40.05069,41.04336,646787,10.2025,9.97179,10.42982,162731,9.4958,9.15783,9.82885,151459,27.23649,26.43285,28.02886,434425,14.77125,15.25497,14.29438,235603,12.89571,12.7703,13.01935,205688,7.94578,9.10378,6.80456,126736,5.57006,6.46351,4.68951,88843,3.67258,4.31793,3.03649,58578
614,alb,1960,17.75478,17.65174,17.8563,292845,41.17505,40.75549,41.58848,679136,10.25569,10.06662,10.44199,169156,9.16571,8.83992,9.48673,151178,27.1844,26.35815,27.99845,448376,14.63235,15.09071,14.18056,241344,13.16459,13.03713,13.29018,217135,7.84255,8.9556,6.74566,129354,5.48671,6.35231,4.63353,90497,3.62783,4.25828,3.00648,59837
615,alb,1961,17.6512,17.59762,17.70398,299857,41.72267,41.3819,42.05814,708781,10.53655,10.3749,10.69561,178994,8.87213,8.55552,9.18389,150719,27.17856,26.30631,28.03732,461707,14.52256,14.96939,14.08262,246708,13.53492,13.40938,13.65854,229930,7.70407,8.787,6.63791,130876,5.37211,6.22,4.53739,91261,3.53516,4.14813,2.93174,60055
616,alb,1962,17.27896,17.24787,17.30954,301299,42.02977,41.74142,42.31341,732887,10.86548,10.71497,11.01359,189465,8.76401,8.46604,9.057,152821,27.19797,26.27018,28.11021,474260,14.4513,14.8968,14.01348,251992,13.88533,13.77858,13.99028,242123,7.55701,8.62579,6.50613,131774,5.2469,6.08548,4.42238,91492,3.4195,4.0148,2.83418,59627
617,alb,1963,16.94945,16.92368,16.97478,303613,42.19055,41.94132,42.43522,755753,11.10879,10.96733,11.2477,198990,8.82194,8.55097,9.08813,158026,27.15855,26.17663,28.12256,486487,14.38576,14.82631,13.95362,257690,14.13231,14.0503,14.21275,253150,7.44309,8.50477,6.40046,133327,5.15005,5.9817,4.33329,92252,3.32811,3.91092,2.75583,59616
618,alb,1964,16.67428,16.63629,16.71152,307047,42.25343,42.04093,42.46192,778072,11.32781,11.20068,11.45261,208595,9.0124,8.77076,9.24949,165958,27.05544,26.02385,28.0671,498210,14.32177,14.74761,13.90409,263727,14.25134,14.20396,14.29779,262430,7.35706,8.41685,6.31761,135476,5.07434,5.90238,4.2623,93441,3.25653,3.83362,2.69061,59967
619,alb,1965,16.47664,16.41902,16.5331,312119,42.28601,42.10969,42.45878,801029,11.55433,11.44496,11.66148,218875,9.25661,9.04231,9.46648,175349,26.9142,25.84437,27.96266,509839,14.25071,14.65007,13.85973,269953,14.25504,14.2457,14.2642,270035,7.29236,8.35356,6.25267,138140,5.01459,5.8452,4.20095,94992,3.20554,3.78601,2.6371,60723
620,alb,1966,16.39942,16.33908,16.45849,319796,42.31356,42.17233,42.45158,825133,11.76261,11.67311,11.85011,229376,9.47579,9.28477,9.66288,184782,26.79606,25.7016,27.86754,522535,14.1706,14.53342,13.81518,276333,14.15153,14.16014,14.14298,275961,7.24414,8.30777,6.20313,141264,4.96789,5.80644,4.14712,96876,3.17331,3.76402,2.5952,61881
621,alb,1967,16.39565,16.35467,16.43574,329310,42.32044,42.21482,42.42369,850015,11.91548,11.84576,11.98371,239325,9.64317,9.47185,9.81079,193685,26.73953,25.63042,27.82478,537069,14.08743,14.40761,13.77414,282949,14.00931,14.01439,14.00424,281380,7.20943,8.27539,6.1666,144803,4.93194,5.78038,4.10194,99059,3.15167,3.7548,2.56172,63302
622,alb,1968,16.35727,16.35252,16.36193,338406,42.27062,42.206,42.33386,874512,11.99565,11.94178,12.04837,248171,9.78326,9.63202,9.93132,202400,26.74357,25.62389,27.83919,553282,14.0163,14.28545,13.75296,289975,13.9177,13.9117,13.92357,287935,7.18629,8.25274,6.14286,148673,4.90748,5.7653,4.06818,101528,3.13678,3.75198,2.53495,64895
623,alb,1969,16.11162,16.12794,16.09565,342674,42.11385,42.06991,42.15684,895709,12.07302,12.02747,12.11757,256778,9.92263,9.7932,10.04924,211042,26.783,25.67383,27.86798,569641,14.00759,14.22665,13.79331,297924,13.92922,13.9145,13.94361,296257,7.17306,8.23659,6.13263,152562,4.89239,5.75692,4.04663,104055,3.12176,3.74933,2.5078,66396
624,alb,1970,15.64592,15.64933,15.64252,341272,41.84557,41.7905,41.89944,912744,12.20395,12.16014,12.24677,266195,10.07986,9.97056,10.1867,219864,26.83549,25.76681,27.88005,585341,14.06704,14.24204,13.89601,306833,13.9957,13.98103,14.01014,305277,7.17204,8.2301,6.13807,156438,4.88245,5.74861,4.03603,106497,3.10679,3.74593,2.48224,67766
625,alb,1971,15.13889,15.11974,15.15767,338353,41.49702,41.42446,41.56803,927455,12.35293,12.30779,12.39701,276087,10.26558,10.17149,10.35754,229435,26.9052,25.89,27.89645,601329,14.14654,14.27617,14.01989,316174,14.0052,13.99694,14.01335,313015,7.18571,8.23807,6.15827,160600,4.87854,5.74238,4.03524,109035,3.10019,3.74774,2.46806,69289
626,alb,1972,14.66156,14.61888,14.70318,335642,41.07458,40.98819,41.15881,940306,12.48894,12.44109,12.5356,285905,10.47707,10.39362,10.55847,239848,27.00452,26.04552,27.93997,618205,14.22928,14.30933,14.15128,325746,13.92408,13.92822,13.92002,318759,7.2145,8.26342,6.19157,165159,4.88716,5.74981,4.04582,111880,3.10602,3.76055,2.46777,71105
627,alb,1973,14.2439,14.17778,14.30835,333892,40.58069,40.48616,40.67285,951254,12.58642,12.53554,12.63603,295039,10.70477,10.62776,10.77982,250931,27.14401,26.24018,28.02478,636284,14.31519,14.34348,14.28754,335563,13.75037,13.77284,13.72847,322323,7.25543,8.30251,6.23492,170075,4.91305,5.77864,4.06932,115167,3.12162,3.78279,2.47719,73174
628,alb,1974,13.91335,13.83775,13.98695,333837,40.02253,39.92602,40.11649,960301,12.62132,12.56897,12.67228,302836,10.9354,10.86068,11.00815,262384,27.33303,26.48461,28.15933,655829,14.41497,14.39612,14.4334,345873,13.48787,13.51929,13.45725,323628,7.29411,8.33274,6.28287,175015,4.94886,5.81579,4.10476,118743,3.13237,3.79266,2.48949,75158
629,alb,1975,13.6418,13.57552,13.70631,334887,39.39725,39.30536,39.48669,967147,12.57201,12.52209,12.62058,308625,11.15987,11.08347,11.2343,273959,27.57678,26.78599,28.34636,676971,14.53892,14.47591,14.60017,356910,13.18345,13.20775,13.15979,323635,7.32718,8.34911,6.33248,179872,4.9965,5.86251,4.15346,122657,3.14071,3.79291,2.50577,77100
630,alb,1976,13.39714,13.34617,13.44672,336346,38.71165,38.6306,38.79055,971887,12.42426,12.38212,12.46533,311921,11.3647,11.28406,11.44315,285320,27.88057,27.14711,28.594,699964,14.68856,14.58236,14.79171,368768,12.89025,12.90231,12.8785,323620,7.35456,8.3558,6.38043,184642,5.05592,5.92171,4.21357,126933,3.15537,3.79967,2.52857,79218
631,alb,1977,13.16953,13.13322,13.20484,338009,37.98996,37.92429,38.05383,975050,12.19961,12.16956,12.22883,313115,11.52233,11.43689,11.60542,295732,28.24804,27.56471,28.91256,725014,14.85152,14.70397,14.99516,381179,12.62083,12.62151,12.62016,323926,7.38814,8.37022,6.43312,189624,5.1248,5.99299,4.2806,131533,3.18554,3.82897,2.55991,81760
632,alb,1978,12.99746,12.97881,13.01558,341134,37.31411,37.27222,37.35482,979354,11.9381,11.91921,11.95647,313330,11.58884,11.49776,11.6773,304163,28.65549,28.00759,29.2855,752098,15.00274,14.81662,15.18376,393765,12.37855,12.3742,12.38277,324890,7.43883,8.40589,6.49877,195241,5.19614,6.06703,4.3496,136379,3.23521,3.88638,2.60223,84912
633,alb,1979,12.82841,12.79564,12.86036,343979,36.74642,36.69602,36.79544,985313,11.73878,11.72639,11.75077,314762,11.5352,11.44783,11.62018,309303,29.09716,28.48475,29.69286,780207,15.17138,14.96453,15.37265,406803,12.17923,12.174,12.18432,326572,7.44992,8.40694,6.51909,199761,5.20544,6.07361,4.36104,139578,3.25283,3.91674,2.60712,87221
634,alb,1980,12.62642,12.54342,12.70728,345385,36.26238,36.1607,36.36137,991927,11.62737,11.61347,11.64084,318057,11.37045,11.29886,11.44006,311029,29.5687,28.99861,30.12359,808827,15.35346,15.13585,15.56515,419981,12.00859,12.00381,12.01325,328485,7.44505,8.40606,6.50983,203653,5.16616,6.03366,4.32197,141316,3.24963,3.93467,2.58307,88891
635,alb,1981,12.44723,12.3176,12.57344,347329,35.83036,35.67481,35.98176,999815,11.53894,11.51448,11.5627,321984,11.13609,11.08259,11.18821,310743,30.04713,29.51401,30.56658,838439,15.51788,15.28885,15.74101,433013,11.8442,11.84273,11.84563,330502,7.46854,8.43974,6.5225,208403,5.12924,5.99413,4.28678,143127,3.26066,3.96537,2.57426,90986
636,alb,1982,12.3128,12.15021,12.47136,350534,35.4124,35.21224,35.60753,1008158,11.44031,11.40263,11.47698,325695,10.92245,10.88286,10.96106,310952,30.48926,29.98908,30.97706,868001,15.68295,15.44524,15.91471,446479,11.65928,11.65939,11.65918,331929,7.49301,8.47066,6.53957,213319,5.09332,5.95082,4.25705,145002,3.27197,3.9886,2.57316,93150
637,alb,1983,12.20338,12.02161,12.38086,354524,34.98195,34.74877,35.20963,1016271,11.28345,11.23772,11.32812,327799,10.76909,10.73648,10.80086,312856,30.90516,30.43981,31.35961,897835,15.83423,15.57991,16.08257,460005,11.49511,11.48945,11.50065,333948,7.50958,8.49509,6.54734,218163,5.0701,5.921,4.2393,147293,3.27958,4.00086,2.57541,95276
638,alb,1984,12.13501,11.95463,12.31134,359798,34.5583,34.30368,34.80722,1024639,11.07527,11.03021,11.11932,328377,10.65526,10.61709,10.69259,315924,31.3341,30.91362,31.74529,929043,15.94481,15.65222,16.2308,472757,11.34802,11.31884,11.37655,336464,7.50756,8.51326,6.52417,222596,5.06773,5.91732,4.23706,150256,3.27516,3.99536,2.57108,97107
639,alb,1985,12.13647,11.97779,12.29185,367279,34.18339,33.91826,34.44303,1034472,10.88809,10.84653,10.92881,329500,10.58498,10.52792,10.64087,320327,31.74326,31.37139,32.10753,960628,15.96928,15.61311,16.31809,483269,11.15882,11.09395,11.22238,337693,7.51916,8.56932,6.49061,227548,5.12626,5.99828,4.27213,155133,3.281,4.01196,2.56503,99291
640,alb,1986,12.1286,11.9913,12.26333,374489,33.82211,33.55384,34.08533,1044309,10.72294,10.68799,10.75729,331087,10.54814,10.46951,10.62531,325690,32.118,31.77708,32.45258,991692,15.95753,15.55182,16.35555,492713,10.97057,10.87456,11.06471,338733,7.55422,8.64762,6.48143,233248,5.2034,6.10005,4.32367,160663,3.28168,4.02071,2.55661,101327
641,alb,1987,12.05146,11.917,12.18362,379481,33.4303,33.15926,33.69682,1052666,10.51432,10.48742,10.54083,331079,10.49225,10.39759,10.58523,330384,32.4829,32.15157,32.80849,1022834,15.97815,15.56839,16.38101,503126,10.86452,10.75484,10.97237,342106,7.61643,8.72326,6.52851,239829,5.24648,6.13754,4.37056,165203,3.2559,3.98346,2.54075,102523
642,alb,1988,11.98748,11.84183,12.13086,385148,33.13426,32.85295,33.4112,1064577,10.31588,10.28117,10.35006,331441,10.32189,10.22288,10.4193,331634,32.79569,32.4634,33.12269,1053699,16.04283,15.66679,16.41302,515443,10.8309,10.72995,10.93028,347988,7.70539,8.79398,6.63385,247568,5.27044,6.15105,4.40365,169335,3.22713,3.94015,2.52538,103685
643,alb,1989,11.97111,11.80387,12.1361,390303,32.93745,32.64798,33.22319,1073884,10.14491,10.09985,10.18944,330762,10.03133,9.95042,10.11119,327059,32.98704,32.65434,33.31534,1075501,16.20869,15.86893,16.54389,528464,10.82143,10.74426,10.89765,352819,7.83557,8.87833,6.80639,255469,5.29721,6.19602,4.4101,172709,3.24868,3.96317,2.54346,105919
644,alb,1990,11.88816,11.68519,12.08931,389690,32.6947,32.40522,32.98153,1071721,9.93705,9.8979,9.97583,325733,9.74827,9.70051,9.79553,319545,33.06212,32.76278,33.3586,1083765,16.46143,16.0904,16.82899,539600,10.86948,10.82213,10.91639,356298,8.03355,9.04116,7.03541,263337,5.3791,6.32975,4.43738,176325,3.37514,4.12519,2.63216,110636
645,alb,1991,11.73106,11.49143,11.96948,385084,32.41706,32.12387,32.70876,1064123,9.75269,9.72935,9.77585,320142,9.50076,9.49021,9.51119,311872,33.09494,32.8458,33.34287,1086375,16.74233,16.30205,17.18032,549584,10.93331,10.90309,10.96343,358897,8.24495,9.23807,7.25685,270649,5.50143,6.48902,4.51882,180590,3.51901,4.29502,2.7469,115515
